,State,County,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths,FIPS,Areaname,Land Area (Square Miles),Population per Square Mile
2701,TX,Ochiltree,82,10306,795.65,948.25,0.00%,48357,"Ochiltree, TX",917.63,11.231106219282282
2702,TX,Oldham,11,2076,Unreliable,Unreliable,0.00%,48359,"Oldham, TX",1500.53,1.3835111593903489
2703,TX,Orange,995,84964,1171.08,986.9,0.04%,48361,"Orange, TX",333.67,254.63481883297868
2704,TX,Palo Pinto,348,28053,1240.51,957.57,0.01%,48363,"Palo Pinto, TX",951.79,29.473938578888202
2705,TX,Panola,293,23492,1247.23,1011.7,0.01%,48365,"Panola, TX",801.75,29.300904271905207
2706,TX,Parker,1152,129441,889.98,805.99,0.04%,48367,"Parker, TX",903.48,143.2693584805419
2707,TX,Parmer,69,9776,705.81,654.66,0.00%,48369,"Parmer, TX",880.78,11.099252934898614
2708,TX,Pecos,131,15970,820.29,842.79,0.00%,48371,"Pecos, TX",4763.85,3.352330572960945
2709,TX,Polk,632,47916,1318.97,1094.28,0.02%,48373,"Polk, TX",1057.09,45.328212356563775
2710,TX,Potter,1213,120832,1003.87,1005.64,0.04%,48375,"Potter, TX",908.37,133.020685403525
2711,TX,Presidio,42,6958,603.62,420.75,0.00%,48377,"Presidio, TX",3855.24,1.8048163019682304
2712,TX,Rains,154,11314,1361.15,958.26,0.01%,48379,"Rains, TX",229.45,49.30921769448682
2713,TX,Randall,1083,132501,817.35,784.25,0.04%,48381,"Randall, TX",911.54,145.35950150295105
2714,TX,Reagan,39,3608,1080.93,1310,0.00%,48383,"Reagan, TX",1175.3,3.0698545052327066
2715,TX,Real,61,3389,1799.94,956.94,0.00%,48385,"Real, TX",699.2,4.846967963386727
2716,TX,Red River,164,12207,1343.49,858.69,0.01%,48387,"Red River, TX",1036.58,11.77622566516815
2717,TX,Reeves,115,14921,770.73,785.49,0.00%,48389,"Reeves, TX",2635.38,5.661802093056789
2718,TX,Refugio,99,7321,1352.27,966.99,0.00%,48391,"Refugio, TX",770.44,9.502362286485644
2719,TX,Roberts,Suppressed,916,Suppressed,Suppressed,Suppressed,48393,"Roberts, TX",924.06,0.9912776226651949
2720,TX,Robertson,199,16751,1187.99,896.81,0.01%,48395,"Robertson, TX",855.68,19.576243455497384
2721,TX,Rockwall,518,93978,551.19,570.98,0.02%,48397,"Rockwall, TX",127.04,739.7512594458437
2722,TX,Runnels,139,10448,1330.4,823.6,0.01%,48399,"Runnels, TX",1050.95,9.941481516722964
2723,TX,Rusk,523,52732,991.81,841.23,0.02%,48401,"Rusk, TX",924.03,57.06741123123708
2724,TX,Sabine,200,10303,1941.18,1078.78,0.01%,48403,"Sabine, TX",491.39,20.967052646574004
2725,TX,San Augustine,143,8320,1718.75,1080.38,0.01%,48405,"San Augustine, TX",530.66,15.678588926996571
2726,TX,San Jacinto,343,27707,1237.95,912.95,0.01%,48407,"San Jacinto, TX",569.24,48.67367015670016
2727,TX,San Patricio,611,67655,903.11,857.28,0.02%,48409,"San Patricio, TX",693.45,97.56291008724493
2728,TX,San Saba,82,5944,1379.54,902.26,0.00%,48411,"San Saba, TX",1135.3,5.235620540826214
2729,TX,Schleicher,26,3056,850.79,747.99,0.00%,48413,"Schleicher, TX",1310.63,2.3317030740941376
2730,TX,Scurry,166,17333,957.71,839.41,0.01%,48415,"Scurry, TX",905.44,19.143179006891675
2731,TX,Shackelford,31,3315,935.14,729.26,0.00%,48417,"Shackelford, TX",914.29,3.6257642542300585
2732,TX,Shelby,283,25579,1106.38,939.11,0.01%,48419,"Shelby, TX",795.58,32.15138640991478
2733,TX,Sherman,17,3068,Unreliable,Unreliable,0.00%,48421,"Sherman, TX",923.04,3.323799618651413
2734,TX,Smith,2033,225290,902.39,753.37,0.07%,48423,"Smith, TX",921.45,244.49508926149002
2735,TX,Somervell,88,8775,1002.85,750.31,0.00%,48425,"Somervell, TX",186.46,47.061031856698484
2736,TX,Starr,408,64122,636.29,708.4,0.01%,48427,"Starr, TX",1223.18,52.42237446655439
2737,TX,Stephens,117,9906,1181.1,903.07,0.00%,48429,"Stephens, TX",896.72,11.046926576857881
2738,TX,Sterling,13,1367,Unreliable,Unreliable,0.00%,48431,"Sterling, TX",923.45,1.4803183713249228
2739,TX,Stonewall,Suppressed,1426,Suppressed,Suppressed,Suppressed,48433,"Stonewall, TX",916.31,1.5562418832054654
2740,TX,Sutton,31,3869,801.24,701.49,0.00%,48435,"Sutton, TX",1453.93,2.6610634624775606
2741,TX,Swisher,79,7466,1058.13,785.34,0.00%,48437,"Swisher, TX",890.16,8.387256223600252
2742,TX,Tarrant,12899,2016872,639.55,737.11,0.47%,48439,"Tarrant, TX",863.61,2335.3967647433446
2743,TX,Taylor,1323,136535,968.98,881.26,0.05%,48441,"Taylor, TX",915.55,149.12893888919228
2744,TX,Terrell,11,812,Unreliable,Unreliable,0.00%,48443,"Terrell, TX",2358.03,0.3443552456923788
2745,TX,Terry,127,12799,992.27,886.91,0.00%,48445,"Terry, TX",888.84,14.399666981683993
2746,TX,Throckmorton,22,1533,1435.09,804.31,0.00%,48447,"Throckmorton, TX",912.55,1.6799079502493015
2747,TX,Titus,275,32592,843.77,814.97,0.01%,48449,"Titus, TX",406.05,80.26597709641669
2748,TX,Tom Green,1030,118386,870.04,755.7,0.04%,48451,"Tom Green, TX",1521.97,77.78471323350658
2749,TX,Travis,5474,1199323,456.42,610.71,0.20%,48453,"Travis, TX",990.2,1211.1926883457886
2750,TX,Trinity,258,14442,1786.46,1159.36,0.01%,48455,"Trinity, TX",693.61,20.821499113334582
2751,TX,Tyler,260,21320,1219.51,884.66,0.01%,48457,"Tyler, TX",924.5,23.06111411573824
2752,TX,Upshur,473,40969,1154.53,934.53,0.02%,48459,"Upshur, TX",582.95,70.2787546101724
2753,TX,Upton,24,3673,653.42,608.53,0.00%,48461,"Upton, TX",1241.32,2.9589469274643125
2754,TX,Uvalde,244,27285,894.26,742.62,0.01%,48463,"Uvalde, TX",1551.95,17.581107638777024
2755,TX,Val Verde,361,48881,738.53,688.55,0.01%,48465,"Val Verde, TX",3144.75,15.543683917640513
2756,TX,Van Zandt,664,54355,1221.6,871.88,0.02%,48467,"Van Zandt, TX",842.56,64.51172616786936
2757,TX,Victoria,829,92467,896.54,784.84,0.03%,48469,"Victoria, TX",882.14,104.82123019021924
2758,TX,Walker,537,71484,751.22,794.99,0.02%,48471,"Walker, TX",784.17,91.15880485098894
2759,TX,Waller,326,50115,650.5,736.35,0.01%,48473,"Waller, TX",513.43,97.60824260366556
2760,TX,Ward,121,11600,1043.1,945,0.00%,48475,"Ward, TX",835.6,13.882240306366683
2761,TX,Washington,361,35056,1029.78,647.05,0.01%,48477,"Washington, TX",603.95,58.04454011093633
2762,TX,Webb,1397,271193,515.13,680.59,0.05%,48479,"Webb, TX",3361.48,80.67666623035092
2763,TX,Wharton,437,41735,1047.08,829.36,0.02%,48481,"Wharton, TX",1086.15,38.42471113566266
2764,TX,Wheeler,59,5546,1063.83,825.76,0.00%,48483,"Wheeler, TX",914.52,6.064383501727683
2765,TX,Wichita,1363,131838,1033.84,917.29,0.05%,48485,"Wichita, TX",627.78,210.00669024180445
2766,TX,Wilbarger,159,12892,1233.32,912.76,0.01%,48487,"Wilbarger, TX",970.84,13.279222116929668
2767,TX,Willacy,176,21810,806.97,799.75,0.01%,48489,"Willacy, TX",590.55,36.93167386334773
2768,TX,Williamson,2768,528718,523.53,599.91,0.10%,48491,"Williamson, TX",1118.3,472.7872663864795
2769,TX,Wilson,354,48480,730.2,618.46,0.01%,48493,"Wilson, TX",803.73,60.31876376395058
2770,TX,Winkler,61,7893,772.84,890.1,0.00%,48495,"Winkler, TX",841.11,9.38402824838606
2771,TX,Wise,658,64455,1020.87,972.7,0.02%,48497,"Wise, TX",904.42,71.26666814090798
2772,TX,Wood,618,44227,1397.34,816.89,0.02%,48499,"Wood, TX",645.23,68.54455000542443
2773,TX,Yoakum,61,8488,718.66,777.5,0.00%,48501,"Yoakum, TX",799.71,10.6138475197259
2774,TX,Young,275,18152,1514.98,1030.73,0.01%,48503,"Young, TX",914.47,19.84974903496014
2775,TX,Zapata,110,14349,766.6,885.41,0.00%,48505,"Zapata, TX",998.41,14.37185124347713
2776,TX,Zavala,114,12023,948.18,932.12,0.00%,48507,"Zavala, TX",1297.41,9.26692410263525
2777,UT,Beaver,54,6463,835.53,1191,0.00%,49001,"Beaver, UT",2589.88,2.495482416173722
2778,UT,Box Elder,376,53139,707.58,762.21,0.01%,49003,"Box Elder, UT",5745.55,9.248722924698244
2779,UT,Cache,577,122753,470.05,646.52,0.02%,49005,"Cache, UT",1164.81,105.38456915720161
2780,UT,Carbon,237,20399,1161.82,1040.03,0.01%,49007,"Carbon, UT",1478.49,13.797184965742074
2781,UT,Daggett,10,1095,Unreliable,Unreliable,0.00%,49009,"Daggett, UT",696.98,1.5710637321013514
2782,UT,Davis,1789,342281,522.67,684.24,0.07%,49011,"Davis, UT",298.78,1145.59542138028
2783,UT,Duchesne,134,20337,658.9,766.4,0.00%,49013,"Duchesne, UT",3240.95,6.275011956370817
2784,UT,Emery,110,10216,1076.74,974.46,0.00%,49015,"Emery, UT",4462.31,2.2893971956228945
2785,UT,Garfield,49,4986,982.75,749.59,0.00%,49017,"Garfield, UT",5175.12,0.9634559198627278
2786,UT,Grand,85,9579,887.36,763.59,0.00%,49019,"Grand, UT",3671.54,2.6089869645979618
2787,UT,Iron,333,49937,666.84,796.83,0.01%,49021,"Iron, UT",3296.68,15.147663710156886
2788,UT,Juab,70,11010,635.79,774.14,0.00%,49023,"Juab, UT",3392.28,3.245604726024974
2789,UT,Kane,75,7334,1022.63,773.8,0.00%,49025,"Kane, UT",3990.23,1.8379892888379867
2790,UT,Millard,113,12694,890.18,718.41,0.00%,49027,"Millard, UT",6572.43,1.9314013234070198
2791,UT,Morgan,66,11437,577.07,773.19,0.00%,49029,"Morgan, UT",609.2,18.773801707156927
2792,UT,Piute,15,1466,Unreliable,Unreliable,0.00%,49031,"Piute, UT",757.79,1.9345729027830931
2793,UT,Rich,10,2319,Unreliable,Unreliable,0.00%,49033,"Rich, UT",1028.78,2.2541262466222127
2794,UT,Salt Lake,6774,1121354,604.09,736.93,0.25%,49035,"Salt Lake, UT",742.28,1510.6886889044565
2795,UT,San Juan,112,16895,662.92,803.26,0.00%,49037,"San Juan, UT",7819.99,2.1604886962771053
2796,UT,Sanpete,194,29409,659.66,697.31,0.01%,49039,"Sanpete, UT",1590.15,18.494481652674274
2797,UT,Sevier,195,21267,916.91,845.26,0.01%,49041,"Sevier, UT",1910.58,11.13117482649248
2798,UT,Summit,172,40307,426.72,563.72,0.01%,49043,"Summit, UT",1871.71,21.534853155670483
2799,UT,Tooele,350,64833,539.85,741.92,0.01%,49045,"Tooele, UT",6941.35,9.340113954778248
2800,UT,Uintah,236,36373,648.83,810.86,0.01%,49047,"Uintah, UT",4479.69,8.119535057113328
2801,UT,Utah,2480,592299,418.71,690.6,0.09%,49049,"Utah, UT",2003.45,295.6395218248521
2802,UT,Wasatch,147,30528,481.53,729.78,0.01%,49051,"Wasatch, UT",1175.5,25.970225435984688
2803,UT,Washington,1306,160245,815,577.51,0.05%,49053,"Washington, UT",2426.36,66.04337361314892
2804,UT,Wayne,28,2702,1036.27,838.98,0.00%,49055,"Wayne, UT",2460.68,1.0980704520701596
2805,UT,Weber,1816,247560,733.56,811.9,0.07%,49057,"Weber, UT",576.08,429.7319816692126
2806,VA,Accomack,430,32947,1305.13,876.33,0.02%,51001,"Accomack, VA",449.5,73.29699666295885
2807,VA,Albemarle,782,106878,731.68,518.11,0.03%,51003,"Albemarle, VA",720.7,148.2974885527959
2808,VA,Alexandria City,669,155810,429.37,506.66,0.02%,51510,"Alexandria, VA",15.03,10366.600133067199
2809,VA,Alleghany,228,15595,1462.01,893.84,0.01%,51005,"Alleghany, VA",445.46,35.0087549948368
2810,VA,Amelia,159,12913,1231.32,911.91,0.01%,51007,"Amelia, VA",355.27,36.3470036873364
2811,VA,Amherst,332,31633,1049.54,747.13,0.01%,51009,"Amherst, VA",473.93,66.74614394530838
2812,VA,Appomattox,198,15475,1279.48,945.17,0.01%,51011,"Appomattox, VA",333.49,46.40319050046478
2813,VA,Arlington,928,230050,403.39,511.62,0.03%,51013,"Arlington, VA",25.97,8858.29803619561
2814,VA,Augusta,720,74997,960.04,676.77,0.03%,51015,"Augusta, VA",967.0,77.55635987590486
2815,VA,Bath,61,4476,1362.82,779.64,0.00%,51017,"Bath, VA",529.16,8.45868924332905
2816,VA,Bedford,830,77960,1064.65,794.85,0.03%,51019,"Bedford, VA",753.02,103.52978672545218
2817,VA,Bland,80,6513,1228.31,847.69,0.00%,51021,"Bland, VA",357.73,18.206468565678023
2818,VA,Botetourt,330,33231,993.05,674.2,0.01%,51023,"Botetourt, VA",541.2,61.40243902439024
2819,VA,Bristol City,350,16960,2063.68,1500.7,0.01%,51520,"Bristol, VA",13.01,1303.6126056879323
2820,VA,Brunswick,205,16243,1262.08,878.84,0.01%,51025,"Brunswick, VA",566.17,28.689262942225835
2821,VA,Buchanan,328,22178,1478.94,1097.1,0.01%,51027,"Buchanan, VA",502.76,44.112499005489695
2822,VA,Buckingham,168,17048,985.45,792.94,0.01%,51029,"Buckingham, VA",579.66,29.410343994755547
2823,VA,Buena Vista City,77,6452,1193.43,1592.59,0.00%,51530,"Buena Vista, VA",6.7,962.9850746268656
2824,VA,Campbell,578,54952,1051.83,778.09,0.02%,51031,"Campbell, VA",503.87,109.05987655546073
2825,VA,Caroline,273,30178,904.63,822.6,0.01%,51033,"Caroline, VA",527.51,57.20839415366533
2826,VA,Carroll,367,29531,1242.76,800.14,0.01%,51035,"Carroll, VA",474.69,62.21112726200257
2827,VA,Charles City,89,7071,1258.66,891.9,0.00%,51036,"Charles City, VA",182.82,38.6773875943551
2828,VA,Charlotte,151,12129,1244.95,846.43,0.01%,51037,"Charlotte, VA",475.27,25.520230605760936
2829,VA,Charlottesville City,275,46912,586.2,748.59,0.01%,51540,"Charlottesville, VA",10.24,4581.25
2830,VA,Chesapeake City,1752,237940,736.32,770.61,0.06%,51550,"Chesapeake, VA",340.8,698.1807511737089
2831,VA,Chesterfield,2392,339009,705.59,699.13,0.09%,51041,"Chesterfield, VA",423.3,800.871722182849
2832,VA,Clarke,173,14374,1203.56,846.54,0.01%,51043,"Clarke, VA",176.18,81.58701328187081
2833,VA,Colonial Heights City,280,17772,1575.51,1005.38,0.01%,51570,"Colonial Heights, VA",7.52,2363.297872340426
2834,VA,Covington City,124,5518,2247.19,1642.25,0.00%,51580,"Covington, VA",5.47,1008.7751371115174
2835,VA,Craig,53,5158,1027.53,690.07,0.00%,51045,"Craig, VA",329.53,15.65259612174916
2836,VA,Culpeper,418,50083,834.61,775.08,0.02%,51047,"Culpeper, VA",379.23,132.06497376262425
2837,VA,Cumberland,101,9652,1046.42,786.82,0.00%,51049,"Cumberland, VA",297.46,32.448060243394075
2838,VA,Danville City,674,41898,1608.67,1076.38,0.02%,51590,"Danville, VA",42.93,975.9608665269043
2839,VA,Dickenson,220,14968,1469.8,1087.54,0.01%,51051,"Dickenson, VA",330.53,45.28484555108462
2840,VA,Dinwiddie,259,28144,920.27,779.63,0.01%,51053,"Dinwiddie, VA",503.72,55.87231001349956
2841,VA,Emporia City,52,5305,980.21,654.38,0.00%,51595,"Emporia, VA",6.89,769.9564586357039
2842,VA,Essex,130,11123,1168.75,758.84,0.00%,51057,"Essex, VA",257.12,43.259956440572495
2843,VA,Fairfax,5060,1138652,444.39,466.98,0.18%,51059,"Fairfax, VA",390.97,2912.376908714223
2844,VA,Fairfax City,246,24164,1018.04,751.53,0.01%,51600,"Fairfax, VA",6.24,3872.4358974358975
2845,VA,Falls Church City,96,14014,685.03,754.22,0.00%,51610,"Falls Church, VA",2.0,7007.0
2846,VA,Fauquier,556,69069,804.99,709.91,0.02%,51061,"Fauquier, VA",647.45,106.67850799289519
2847,VA,Floyd,149,15731,947.17,621.65,0.01%,51063,"Floyd, VA",380.42,41.35166395037064
2848,VA,Fluvanna,192,26271,730.84,546.27,0.01%,51065,"Fluvanna, VA",286.01,91.85343169819238
2849,VA,Franklin,581,56069,1036.22,739.04,0.02%,51067,"Franklin, VA",690.43,81.20881189983055
2850,VA,Franklin City,149,8306,1793.88,1340.53,0.01%,51620,"Franklin, VA",8.21,1011.6930572472594
2851,VA,Frederick,705,84421,835.1,705.1,0.03%,51069,"Frederick, VA",413.5,204.1620314389359
2852,VA,Fredericksburg City,200,28297,706.79,788.79,0.01%,51630,"Fredericksburg, VA",10.44,2710.44061302682
2853,VA,Galax City,180,6775,2656.83,1700,0.01%,51640,"Galax, VA",8.24,822.2087378640776
2854,VA,Giles,223,16857,1322.89,923.75,0.01%,51071,"Giles, VA",355.78,47.38040362021474
2855,VA,Gloucester,414,37214,1112.48,865.13,0.02%,51073,"Gloucester, VA",217.81,170.85533262935587
2856,VA,Goochland,179,22668,789.66,571.32,0.01%,51075,"Goochland, VA",281.42,80.54864615165944
2857,VA,Grayson,205,15107,1356.99,852.3,0.01%,51077,"Grayson, VA",442.18,34.16481975666019
2858,VA,Greene,142,19371,733.05,643.03,0.01%,51079,"Greene, VA",156.25,123.9744
2859,VA,Greensville,138,11706,1178.88,1023.52,0.01%,51081,"Greensville, VA",295.23,39.65044202824916
2860,VA,Halifax,500,34992,1428.9,956.26,0.02%,51083,"Halifax, VA",817.84,42.785874987772665
2861,VA,Hampton City,1255,135410,926.81,845.39,0.05%,51650,"Hampton, VA",51.41,2633.923361213772
2862,VA,Hanover,902,104392,864.05,700.08,0.03%,51085,"Hanover, VA",468.54,222.80274896486958
2863,VA,Harrisonburg City,321,53078,604.77,803.66,0.01%,51660,"Harrisonburg, VA",17.42,3046.957520091848
2864,VA,Henrico,2786,326501,853.29,729.41,0.10%,51087,"Henrico, VA",233.7,1397.094565682499
2865,VA,Henry,698,51445,1356.79,885.76,0.03%,51089,"Henry, VA",382.33,134.55653493055738
2866,VA,Highland,21,2216,947.65,513.48,0.00%,51091,"Highland, VA",415.16,5.3377011272762305
2867,VA,Hopewell City,313,22735,1376.73,1178.15,0.01%,51670,"Hopewell, VA",10.28,2211.5758754863814
2868,VA,Isle Of Wight,342,36596,934.53,721.94,0.01%,51093,"Isle of Wight, VA",315.61,115.95323342099427
2869,VA,James City,776,74404,1042.95,618.87,0.03%,51095,"James City, VA",142.44,522.3532715529345
2870,VA,King And Queen,94,7159,1313.03,825.61,0.00%,51097,"King and Queen, VA",315.14,22.71688773243638
2871,VA,King George,172,25984,661.95,693.49,0.01%,51099,"King George, VA",179.64,144.64484524604765
2872,VA,King William,153,16334,936.7,861.26,0.01%,51101,"King William, VA",273.94,59.62619551726655
2873,VA,Lancaster,212,10972,1932.19,776.58,0.01%,51103,"Lancaster, VA",133.25,82.34146341463415
2874,VA,Lee,276,24179,1141.49,848.96,0.01%,51105,"Lee, VA",435.52,55.51754224834681
2875,VA,Lexington City,79,7045,1121.36,958.27,0.00%,51678,"Lexington, VA",2.5,2818.0
2876,VA,Loudoun,1441,385945,373.37,522.11,0.05%,51107,"Loudoun, VA",515.56,748.5937621227404
2877,VA,Louisa,337,35236,956.41,792.77,0.01%,51109,"Louisa, VA",496.3,70.99738061656257
2878,VA,Lunenburg,153,12273,1246.64,863.59,0.01%,51111,"Lunenburg, VA",431.68,28.430782060785766
2879,VA,Lynchburg City,733,80212,913.83,784.18,0.03%,51680,"Lynchburg, VA",49.13,1632.6480765316505
2880,VA,Madison,158,13078,1208.14,821.03,0.01%,51113,"Madison, VA",320.68,40.78208806286641
2881,VA,Manassas City,235,41483,566.5,781.94,0.01%,51683,"Manassas, VA",9.88,4198.684210526316
2882,VA,Manassas Park City,38,15915,238.77,422.56,0.00%,51685,"Manassas Park, VA",2.53,6290.513833992095
2883,VA,Martinsville City,313,13445,2328,1459.64,0.01%,51690,"Martinsville, VA",10.96,1226.7335766423357
2884,VA,Mathews,139,8782,1582.78,807.97,0.01%,51115,"Mathews, VA",85.93,102.19946468055393
2885,VA,Mecklenburg,457,30892,1479.35,903.27,0.02%,51117,"Mecklenburg, VA",625.49,49.388479432125216
2886,VA,Middlesex,176,10778,1632.96,853.76,0.01%,51119,"Middlesex, VA",130.31,82.71045967308726
2887,VA,Montgomery,614,98602,622.71,697.47,0.02%,51121,"Montgomery, VA",387.01,254.7789462804579
2888,VA,Nelson,206,14869,1385.43,881.47,0.01%,51125,"Nelson, VA",470.86,31.57838848065242
2889,VA,New Kent,136,21147,643.12,613.87,0.00%,51127,"New Kent, VA",209.73,100.82963810613647
2890,VA,Newport News City,1599,181825,879.42,882.16,0.06%,51700,"Newport News, VA",68.71,2646.266918934653
2891,VA,Norfolk City,1984,245115,809.42,920.58,0.07%,51710,"Norfolk, VA",54.12,4529.10199556541
2892,VA,Northampton,183,12139,1507.54,876.67,0.01%,51131,"Northampton, VA",211.61,57.36496384858938
2893,VA,Northumberland,178,12222,1456.39,689.38,0.01%,51133,"Northumberland, VA",191.3,63.88917929952953
2894,VA,Norton City,52,3864,1345.76,1064.75,0.00%,51720,"Norton, VA",7.48,516.5775401069518
2895,VA,Nottoway,197,15595,1263.23,917.97,0.01%,51135,"Nottoway, VA",314.39,49.60399503801012
2896,VA,Orange,414,35533,1165.11,835.72,0.02%,51137,"Orange, VA",340.78,104.26961676154704
2897,VA,Page,288,23654,1217.55,868.76,0.01%,51139,"Page, VA",310.86,76.09213150614424
2898,VA,Patrick,245,17923,1366.96,839.65,0.01%,51141,"Patrick, VA",483.1,37.09997930035189
2899,VA,Petersburg City,537,31882,1684.34,1377.23,0.02%,51730,"Petersburg, VA",22.93,1390.4055822067162
2900,VA,Pittsylvania,703,61687,1139.62,793.56,0.03%,51143,"Pittsylvania, VA",968.94,63.66441678535306
2901,VA,Poquoson City,129,12017,1073.48,807.47,0.00%,51735,"Poquoson, VA",15.32,784.3994778067885
2902,VA,Portsmouth City,1106,95252,1161.13,1036.76,0.04%,51740,"Portsmouth, VA",33.65,2830.668647845468
2903,VA,Powhatan,181,28443,636.36,584.42,0.01%,51145,"Powhatan, VA",260.22,109.30366612866035
2904,VA,Prince Edward,218,23142,942.01,786.7,0.01%,51147,"Prince Edward, VA",349.96,66.12755743513544
2905,VA,Prince George,242,37845,639.45,643.84,0.01%,51149,"Prince George, VA",265.16,142.7251470810077
2906,VA,Prince William,1876,455210,412.12,573.44,0.07%,51153,"Prince William, VA",336.4,1353.180737217598
2907,VA,Pulaski,453,34203,1324.45,929.71,0.02%,51155,"Pulaski, VA",319.86,106.93115738135434
2908,VA,Radford City,121,17483,692.1,1003.88,0.00%,51750,"Radford, VA",9.87,1771.327254305978
2909,VA,Rappahannock,59,7388,798.59,463.07,0.00%,51157,"Rappahannock, VA",266.23,27.750441347706868
2910,VA,Richmond,125,8774,1424.66,874.67,0.00%,51159,"Richmond, VA",191.49,45.81962504569429
2911,VA,Richmond City,1806,223170,809.25,821.06,0.07%,51760,"Richmond, VA",59.81,3731.315833472663
2912,VA,Roanoke,984,94031,1046.46,705.26,0.04%,51161,"Roanoke, VA",250.52,375.34328596519236
2913,VA,Roanoke City,1229,99660,1233.19,1000.96,0.04%,51770,"Roanoke, VA",42.56,2341.6353383458645
2914,VA,Rockbridge,258,22392,1152.2,655.81,0.01%,51163,"Rockbridge, VA",597.56,37.472387710020755
2915,VA,Rockingham,709,79744,889.1,620.19,0.03%,51165,"Rockingham, VA",849.09,93.91701704177413
2916,VA,Russell,381,27370,1392.04,981.78,0.01%,51167,"Russell, VA",473.82,57.764551939555105
2917,VA,Salem City,364,25549,1424.71,1042.08,0.01%,51775,"Salem, VA",14.44,1769.3213296398892
2918,VA,Scott,348,21930,1586.87,1023.54,0.01%,51169,"Scott, VA",535.53,40.95008682986948
2919,VA,Shenandoah,448,43175,1037.64,690.6,0.02%,51171,"Shenandoah, VA",508.78,84.85986084358662
2920,VA,Smyth,407,31062,1310.28,875.53,0.01%,51173,"Smyth, VA",450.93,68.8843057680793
2921,VA,Southampton,194,18057,1074.38,767.3,0.01%,51175,"Southampton, VA",599.15,30.13769506801302
2922,VA,Spotsylvania,949,132010,718.88,730.36,0.03%,51177,"Spotsylvania, VA",401.5,328.7920298879203
2923,VA,Stafford,742,144361,513.99,656.62,0.03%,51179,"Stafford, VA",268.96,536.7378048780488
2924,VA,Staunton City,355,24363,1457.13,935.87,0.01%,51790,"Staunton, VA",19.98,1219.3693693693695
2925,VA,Suffolk City,719,89273,805.39,767.81,0.03%,51800,"Suffolk, VA",400.17,223.0876877327136
2926,VA,Surry,81,6544,1237.78,898.94,0.00%,51181,"Surry, VA",278.95,23.45940132640258
2927,VA,Sussex,149,11504,1295.2,1009.01,0.01%,51183,"Sussex, VA",490.22,23.467014809677288
2928,VA,Tazewell,613,42150,1454.33,994.11,0.02%,51185,"Tazewell, VA",518.85,81.23735183579069
2929,VA,Virginia Beach City,3069,452602,678.08,658.91,0.11%,51810,"Virginia Beach, VA",249.02,1817.532728294916
2930,VA,Warren,344,39155,878.56,791.86,0.01%,51187,"Warren, VA",213.47,183.42155806436503
2931,VA,Washington,605,54214,1115.95,790.39,0.02%,51191,"Washington, VA",560.98,96.64159150058825
